tahun,wilayah,produksi_ton,stasiun,curah_hujan_mm,suhu_rata_celsius,suhu_max_celsius,suhu_min_celsius,kelembapan_pct,penyinaran_jam,kecepatan_angin_ms
2021,Kab. Blora,681115.0312331839,Semarang,2391.3092137389312,25.24047796584144,31.85869647453165,18.00676812857734,75.99601055130472,7.085834966551722,4.422583331449071
2022,Kab. Blora,527715.88000605,Semarang,3148.239902062969,23.617974823227645,34.492803023374194,21.91599206649313,85.60752247141961,6.331983036014286,2.6940158788635085
2023,Kab. Blora,457974.34423067543,Semarang,1896.7061763163429,23.82847429477183,31.141176817468494,19.233018174890123,79.68154139420403,7.4897776263867755,2.9214294851938396
2024,Kab. Blora,550777.3057759455,Semarang,1333.0422337284695,28.28894900494102,34.71362159547056,21.92594771574204,89.8265580312844,6.677929331201051,4.388305050759618
2025,Kab. Blora,434701.39368648647,Semarang,1373.8915934185268,25.328403741306857,31.12690634003383,18.97916542067135,72.81605897785352,6.989654566263987,3.843965567241915
1990,Kab. Rembang,503363.61849080713,Semarang,2375.933563061728,25.96162740000591,32.886395146165654,22.327885728122762,89.61478687166858,6.130336834295267,3.9825567663189094
1991,Kab. Rembang,504335.6239003742,Semarang,2958.4139277058507,26.367644757277866,34.780235718059664,19.002372577642014,72.18528420619243,7.915847867821689,2.817449449901245
1992,Kab. Rembang,558552.0169987617,Semarang,3148.028364676239,27.965451025977075,30.312287968095358,22.417323814930302,78.96638110738844,6.541729956016929,3.379777533279631
1993,Kab. Rembang,495359.1122962518,Semarang,3330.6799954791995,23.59558047214882,32.384217341589085,21.438610212152803,84.45413915396458,7.270129726148432,1.9033053882243656
1994,Kab. Rembang,532483.2811871781,Semarang,1888.6098532548667,25.293577627085067,34.02218603839752,19.393799362072766,74.21409927734406,8.329792076152385,1.5265898553404067
1995,Kab. Rembang,496054.26221301465,Semarang,3494.98796806855,26.88410649428698,34.14234649724558,19.473096981730965,70.2863055533412,7.45147807424612,4.002433791002027
1996,Kab. Rembang,511114.6991205661,Semarang,2903.095103493094,24.214251436504192,33.76713961128485,21.844613910538204,83.17081031340109,7.564463731182345,4.037764319033196
1997,Kab. Rembang,555622.1012345826,Semarang,2611.2894627461546,23.943023569848396,32.438139048336055,18.388246673358026,78.15086062064861,6.128425956502511,1.6980295324207249
1998,Kab. Rembang,531761.6573852012,Semarang,2002.2872281298023,24.054990493956574,34.04117605004611,22.738440129822354,71.44632950515877,8.320460829166805,3.0677297980102356
1999,Kab. Rembang,545637.9350514984,Semarang,1889.00105929391,23.884310376380817,32.50312134035209,21.972577722453742,84.14172954533396,4.700904045855895,1.7187055061037104
2000,Kab. Rembang,514129.55078054994,Semarang,2126.6085500550653,24.976452470239717,31.16192161528024,19.40502249454357,86.0696548659377,8.216912214527415,2.7153080835826993
2001,Kab. Rembang,504794.4511130063,Semarang,3284.0553049047435,25.10747850623941,32.38218493171896,19.130144989079998,82.80952084351688,8.415924460699236,3.3104792881301357
2002,Kab. Rembang,450501.0409158382,Semarang,2022.9723934611625,26.73908722995264,30.614603392326938,22.443295401326992,80.06167901559672,6.297398968158568,3.2575943653605575
2003,Kab. Rembang,451693.01600740757,Semarang,2637.002884415626,23.858879031132567,33.413086106117014,19.20965840157765,84.2790526501318,7.790139177536787,3.911875522657561
2004,Kab. Rembang,561971.6844165187,Semarang,2470.7522250381453,26.100849461553757,30.71437980669706,21.87673075201568,75.42818760893428,6.486781691271786,2.35282227878255
2005,Kab. Rembang,485397.0890475648,Semarang,1507.8052348992942,26.647788484458683,30.27166017411452,21.743226170631,76.35173590522233,4.500538772017942,3.0333874177116895
2006,Kab. Rembang,469248.18364358624,Semarang,1307.7593896134872,24.880847789104497,33.53488243727858,18.31344810810933,86.78676984712004,4.515279690634332,2.2404716076057065
2007,Kab. Rembang,564061.8245282163,Semarang,2904.0793291497644,25.081350748646535,30.509461940330066,19.80116959400214,75.4078657276905,7.87084760864222,2.4400437527554293
2008,Kab. Rembang,462532.35565863235,Semarang,3014.5446850848166,27.959360724053674,32.169087097882645,22.54971571927196,77.54636107926386,8.356313665960432,1.7678685735767188
2009,Kab. Rembang,636189.4834258532,Semarang,2780.144312957458,25.969070202284644,31.938244027278234,21.163559393743004,84.07714183268662,4.517453078601236,2.000859266241596
2010,Kab. Rembang,582974.9321597646,Semarang,2840.005916458933,26.831927067891034,34.83023752564338,21.805188951253914,89.01545415462675,7.310162006139228,2.3941566259183293
2011,Kab. Rembang,648129.050975228,Semarang,1442.3393211769699,27.409119316724677,33.22074610737958,18.24093006196648,77.20100931801957,8.327199261937144,3.0012034371306036
2012,Kab. Rembang,424105.1086770611,Semarang,2195.2770128453208,25.78849802579647,31.044413620025818,19.843535854323974,77.39626511974353,4.70942008074989,3.802702885553755
2013,Kab. Rembang,657276.5379254969,Semarang,2157.9601933789218,27.610899434082118,34.25174000559948,19.059970273493292,83.14706964340257,6.389127216651927,4.140470213764456
2014,Kab. Rembang,538051.7725969402,Semarang,1696.2035621058444,26.88906600155022,33.03876061126361,19.476507387859165,72.73201807302345,7.106559041909106,3.715792374396992
2015,Kab. Rembang,665318.3303407594,Semarang,1925.942890655705,26.72416302011157,31.975654538057515,21.56603441641309,73.98430549788107,8.060860010544697,2.362228789396739
2016,Kab. Rembang,385861.0042756708,Semarang,2045.9077718391518,23.79045976040175,30.557561061606382,20.57930951356164,75.35185353455942,7.841920902968777,1.5440801659648615
2017,Kab. Rembang,640499.8065428205,Semarang,2071.9163119454533,25.186727733845462,30.096638154588007,18.62184199500255,78.27285349837271,6.4714583377897865,2.7128692417646074
2018,Kab. Rembang,667971.432603468,Semarang,2421.156660347816,26.475658374528408,30.049619105639177,20.32047579726752,89.26998481775176,6.576129120518194,3.5326268023768597
2019,Kab. Rembang,633108.0875629137,Semarang,1917.2868732088314,27.369956890763813,33.864607409380575,20.606480238270695,89.52027646558427,5.002200859050614,1.550842994668743
2020,Kab. Rembang,425442.39999591507,Semarang,2971.3638870413206,27.535777686824414,30.60103614560288,19.32791416479303,70.35104726733258,5.673234443122259,3.8194256217560145
2021,Kab. Rembang,639319.1247470798,Semarang,2391.3092137389312,25.24047796584144,31.85869647453165,18.00676812857734,75.99601055130472,7.085834966551722,4.422583331449071
2022,Kab. Rembang,400757.0554653652,Semarang,3148.239902062969,23.617974823227645,34.492803023374194,21.91599206649313,85.60752247141961,6.331983036014286,2.6940158788635085
2023,Kab. Rembang,653642.4576348669,Semarang,1896.7061763163429,23.82847429477183,31.141176817468494,19.233018174890123,79.68154139420403,7.4897776263867755,2.9214294851938396
2024,Kab. Rembang,629891.2470909444,Semarang,1333.0422337284695,28.28894900494102,34.71362159547056,21.92594771574204,89.8265580312844,6.677929331201051,4.388305050759618
2025,Kab. Rembang,484692.2175240175,Semarang,1373.8915934185268,25.328403741306857,31.12690634003383,18.97916542067135,72.81605897785352,6.989654566263987,3.843965567241915
1990,Kab. Pati,598931.3400524254,Kudus,2424.759352756758,24.076973210894586,33.028189446617056,18.586019528401167,76.74413151131505,5.071367859257327,3.5762209410731067
1991,Kab. Pati,616086.2701829338,Kudus,1674.379861823151,25.45929686594013,34.47837388809389,19.02158191699485,80.15610127917559,6.177086644664088,1.5543721231371892
1992,Kab. Pati,624872.6195206455,Kudus,3023.343661217469,23.845229531572997,32.37127510488477,20.80339147469475,82.56852913229174,7.254526517231502,2.2598171505681455
1993,Kab. Pati,613799.5069876509,Kudus,1222.9511863144335,27.11721831177456,32.67828299673789,22.180588516036245,86.42776725801389,7.873304671151533,2.9552839799386206
1994,Kab. Pati,609418.2494469141,Kudus,1967.345310424791,27.45779101295685,32.25647056514627,18.917210982017174,87.09948039122949,8.030239507089389,2.8989292684205106
1995,Kab. Pati,597218.0780066259,Kudus,1374.109372812511,25.439130449584656,34.017688297313015,22.508870142731144,74.06945484995191,4.767894448101086,4.132051359398516
1996,Kab. Pati,610404.7614181859,Kudus,2095.6313596514133,26.208804821337814,34.840329060253794,18.332823639571114,82.96636014904192,4.796421690299468,2.6264067853995012
1997,Kab. Pati,653757.4158039655,Kudus,3048.7734539449275,25.66736116377817,34.98591176951475,20.79529642473301,76.42324305271907,5.3804453036190125,2.5515616028584853
1998,Kab. Pati,578005.9466601157,Kudus,2056.8265296469667,23.843568388619804,31.847870997133867,20.321192598696125,84.45475504477609,7.126917938886432,3.626296965687463
1999,Kab. Pati,575678.7027355224,Kudus,1219.2364683167714,24.58833699790268,33.308421441999286,20.419946840898735,70.10626951336693,7.71797856972729,3.818428719871012
2000,Kab. Pati,574811.8545015012,Kudus,2461.364074885194,23.83231662888136,33.83257524766292,20.91856793865682,85.63919954315918,7.506987969583362,3.9090062158735113
2001,Kab. Pati,598250.9277060676,Kudus,2391.418552730637,24.201622590967574,33.35578736689844,21.102368925259853,84.84506374398174,5.179524024202941,2.0849255997008678
2002,Kab. Pati,685713.2624927047,Kudus,3247.9418896044554,27.249888992260352,34.54114244350161,21.793576605819602,81.94310611980603,7.116530948111494,4.167383771820029
2003,Kab. Pati,533181.890697185,Kudus,2531.2555353774633,26.661956621641938,30.782383580018003,20.369606100580512,84.32794223916198,5.583770793265462,2.106762541573605
2004,Kab. Pati,625110.5398143202,Kudus,1921.8016589161557,24.707503139964167,31.07456318518198,20.124254214340436,88.15677027767069,6.528238586954873,2.063761142445969
2005,Kab. Pati,686084.3086440841,Kudus,1377.0348395760104,26.980780725689627,31.91399382218194,22.109154732926797,83.1902153728154,7.684965802165474,2.3158381182553462
2006,Kab. Pati,542240.4281686425,Kudus,2792.425521660434,24.820309923468592,34.69534239725146,21.181871407666872,76.49023600350684,5.578047449169091,2.0727797552149303
2007,Kab. Pati,703596.400205535,Kudus,2797.674205455574,24.593578064989636,32.97651632963745,19.323175134626787,83.23937889587737,7.759758914162157,3.8340757294339594
2008,Kab. Pati,534128.3287117362,Kudus,2949.9580611407982,24.43861202846126,30.441924734922594,21.49474414243693,77.36694427588702,6.229384905613389,1.5934472783801732
2009,Kab. Pati,567287.584672265,Kudus,1797.0258333326133,23.66838201937232,34.39592886300624,19.216983416092653,81.14674339146016,4.655917282644522,3.5005421739169744
2010,Kab. Pati,515087.8958082344,Kudus,1942.962895234416,27.98959593478833,34.44059094467018,19.626453091808738,88.01921791380936,8.484630693995115,3.976246992371844
2011,Kab. Pati,555784.3263631958,Kudus,3143.2040998370267,24.74504368054545,32.88351199428878,18.33627956983684,71.8983587364334,8.495570448133162,2.4799177482777326
2012,Kab. Pati,690371.3083504572,Kudus,2920.8229977123465,27.53332526513408,34.29011635503615,22.988141487010783,74.82992970513736,4.661403307438799,2.733574553983758
2013,Kab. Pati,655406.3514565127,Kudus,1499.185540606578,23.612129445810275,31.80213413570743,21.91869125537618,81.32361382450142,5.751111956841417,3.463026016478159
2014,Kab. Pati,687983.752661328,Kudus,1733.6418147102645,23.571907230360424,33.821766932182136,21.118715424320044,85.2460524900192,4.655752066750662,4.0113588834919565
2015,Kab. Pati,474375.3633482589,Kudus,2624.9102600834976,26.3169767535632,33.12307024057266,22.32216623434182,81.73873013117814,6.823801519552717,4.472037471197297
2016,Kab. Pati,706913.4837490648,Kudus,2940.4793842577064,25.711469027255678,33.53698500016464,19.946152358458942,74.57750924966999,6.887407507551037,4.284546294341855
2017,Kab. Pati,797281.090940631,Kudus,3337.0208960355644,25.20952639052745,32.638387331108476,19.058179492849305,89.91262218997767,8.424471631471743,3.448526789122342
2018,Kab. Pati,768311.9084356822,Kudus,3050.1523372581887,27.0755008064185,32.96579109519734,18.26673998494449,79.09528685105322,7.199145208669642,3.532594841651054
2019,Kab. Pati,531820.2230456179,Kudus,2058.182022371482,28.208459933290154,30.836785161183904,20.501797231077802,83.81767953101645,7.2885432235672365,3.445916870306447
2020,Kab. Pati,486658.9300580586,Kudus,1833.1628909392784,24.28103284343311,33.17970163413355,20.99651058069719,73.58712020578481,7.320556582282253,2.865515975200969
2021,Kab. Pati,652759.178735445,Kudus,2735.8493606872516,27.686835398850754,30.848642142884614,18.095724339984184,85.58205172791574,6.938789700610464,3.598918708866365
2022,Kab. Pati,838723.0732202415,Kudus,3127.7564424738775,27.5140546741225,34.804600734644126,20.67967539426059,79.7699126531981,6.10754879956292,1.9610731285326137
2023,Kab. Pati,563458.9411140804,Kudus,2516.9966356286513,24.885062621629892,34.606537561064876,20.915954021385488,81.8568036101622,5.91969864350804,1.6559680559331225
2024,Kab. Pati,666966.642615545,Kudus,1273.0106603578738,25.616675720765986,30.42282689048619,21.034234777700696,87.61946011279315,8.03165926607489,3.477136230396697
2025,Kab. Pati,633278.7075125918,Kudus,1685.8332123877412,27.81498415679436,34.43046717656604,18.983267924764792,84.74852171541355,5.646078195708492,3.907920937058789
1990,Kab. Kudus,364595.5375799123,Kudus,2424.759352756758,24.076973210894586,33.028189446617056,18.586019528401167,76.74413151131505,5.071367859257327,3.5762209410731067
1991,Kab. Kudus,385475.66999608895,Kudus,1674.379861823151,25.45929686594013,34.47837388809389,19.02158191699485,80.15610127917559,6.177086644664088,1.5543721231371892
1992,Kab. Kudus,361255.0331379166,Kudus,3023.343661217469,23.845229531572997,32.37127510488477,20.80339147469475,82.56852913229174,7.254526517231502,2.2598171505681455
1993,Kab. Kudus,406167.4409505204,Kudus,1222.9511863144335,27.11721831177456,32.67828299673789,22.180588516036245,86.42776725801389,7.873304671151533,2.9552839799386206
1994,Kab. Kudus,417985.02231013926,Kudus,1967.345310424791,27.45779101295685,32.25647056514627,18.917210982017174,87.09948039122949,8.030239507089389,2.8989292684205106
1995,Kab. Kudus,372847.70636855793,Kudus,1374.109372812511,25.439130449584656,34.017688297313015,22.508870142731144,74.06945484995191,4.767894448101086,4.132051359398516
1996,Kab. Kudus,430677.6274632481,Kudus,2095.6313596514133,26.208804821337814,34.840329060253794,18.332823639571114,82.96636014904192,4.796421690299468,2.6264067853995012
1997,Kab. Kudus,404943.50811471994,Kudus,3048.7734539449275,25.66736116377817,34.98591176951475,20.79529642473301,76.42324305271907,5.3804453036190125,2.5515616028584853
1998,Kab. Kudus,439640.3389745294,Kudus,2056.8265296469667,23.843568388619804,31.847870997133867,20.321192598696125,84.45475504477609,7.126917938886432,3.626296965687463
1999,Kab. Kudus,449374.48530784674,Kudus,1219.2364683167714,24.58833699790268,33.308421441999286,20.419946840898735,70.10626951336693,7.71797856972729,3.818428719871012
2000,Kab. Kudus,435997.4442907001,Kudus,2461.364074885194,23.83231662888136,33.83257524766292,20.91856793865682,85.63919954315918,7.506987969583362,3.9090062158735113
2001,Kab. Kudus,461493.84703566064,Kudus,2391.418552730637,24.201622590967574,33.35578736689844,21.102368925259853,84.84506374398174,5.179524024202941,2.0849255997008678
2002,Kab. Kudus,408051.17585803283,Kudus,3247.9418896044554,27.249888992260352,34.54114244350161,21.793576605819602,81.94310611980603,7.116530948111494,4.167383771820029
2003,Kab. Kudus,441738.016548829,Kudus,2531.2555353774633,26.661956621641938,30.782383580018003,20.369606100580512,84.32794223916198,5.583770793265462,2.106762541573605
2004,Kab. Kudus,368268.96824138187,Kudus,1921.8016589161557,24.707503139964167,31.07456318518198,20.124254214340436,88.15677027767069,6.528238586954873,2.063761142445969
2005,Kab. Kudus,441230.61365177814,Kudus,1377.0348395760104,26.980780725689627,31.91399382218194,22.109154732926797,83.1902153728154,7.684965802165474,2.3158381182553462
2006,Kab. Kudus,529999.1192865216,Kudus,2792.425521660434,24.820309923468592,34.69534239725146,21.181871407666872,76.49023600350684,5.578047449169091,2.0727797552149303
2007,Kab. Kudus,464877.80396825203,Kudus,2797.674205455574,24.593578064989636,32.97651632963745,19.323175134626787,83.23937889587737,7.759758914162157,3.8340757294339594
2008,Kab. Kudus,435988.0776894082,Kudus,2949.9580611407982,24.43861202846126,30.441924734922594,21.49474414243693,77.36694427588702,6.229384905613389,1.5934472783801732
2009,Kab. Kudus,393951.8849019548,Kudus,1797.0258333326133,23.66838201937232,34.39592886300624,19.216983416092653,81.14674339146016,4.655917282644522,3.5005421739169744
2010,Kab. Kudus,387985.2374201049,Kudus,1942.962895234416,27.98959593478833,34.44059094467018,19.626453091808738,88.01921791380936,8.484630693995115,3.976246992371844
2011,Kab. Kudus,496521.0607615063,Kudus,3143.2040998370267,24.74504368054545,32.88351199428878,18.33627956983684,71.8983587364334,8.495570448133162,2.4799177482777326
2012,Kab. Kudus,525988.0470017395,Kudus,2920.8229977123465,27.53332526513408,34.29011635503615,22.988141487010783,74.82992970513736,4.661403307438799,2.733574553983758
2013,Kab. Kudus,297732.721917372,Kudus,1499.185540606578,23.612129445810275,31.80213413570743,21.91869125537618,81.32361382450142,5.751111956841417,3.463026016478159
2014,Kab. Kudus,406338.3597557202,Kudus,1733.6418147102645,23.571907230360424,33.821766932182136,21.118715424320044,85.2460524900192,4.655752066750662,4.0113588834919565
2015,Kab. Kudus,450170.24072310666,Kudus,2624.9102600834976,26.3169767535632,33.12307024057266,22.32216623434182,81.73873013117814,6.823801519552717,4.472037471197297
2016,Kab. Kudus,352296.30973371875,Kudus,2940.4793842577064,25.711469027255678,33.53698500016464,19.946152358458942,74.57750924966999,6.887407507551037,4.284546294341855
2017,Kab. Kudus,371958.87201101705,Kudus,3337.0208960355644,25.20952639052745,32.638387331108476,19.058179492849305,89.91262218997767,8.424471631471743,3.448526789122342
2018,Kab. Kudus,328138.2330314901,Kudus,3050.1523372581887,27.0755008064185,32.96579109519734,18.26673998494449,79.09528685105322,7.199145208669642,3.532594841651054
2019,Kab. Kudus,474932.1204518036,Kudus,2058.182022371482,28.208459933290154,30.836785161183904,20.501797231077802,83.81767953101645,7.2885432235672365,3.445916870306447
2020,Kab. Kudus,428637.5332432934,Kudus,1833.1628909392784,24.28103284343311,33.17970163413355,20.99651058069719,73.58712020578481,7.320556582282253,2.865515975200969
2021,Kab. Kudus,561281.8270310857,Kudus,2735.8493606872516,27.686835398850754,30.848642142884614,18.095724339984184,85.58205172791574,6.938789700610464,3.598918708866365
2022,Kab. Kudus,428871.3499742641,Kudus,3127.7564424738775,27.5140546741225,34.804600734644126,20.67967539426059,79.7699126531981,6.10754879956292,1.9610731285326137
2023,Kab. Kudus,363014.8230073675,Kudus,2516.9966356286513,24.885062621629892,34.606537561064876,20.915954021385488,81.8568036101622,5.91969864350804,1.6559680559331225
2024,Kab. Kudus,408972.3701556701,Kudus,1273.0106603578738,25.616675720765986,30.42282689048619,21.034234777700696,87.61946011279315,8.03165926607489,3.477136230396697
2025,Kab. Kudus,413325.97414353356,Kudus,1685.8332123877412,27.81498415679436,34.43046717656604,18.983267924764792,84.74852171541355,5.646078195708492,3.907920937058789
1990,Kab. Jepara,435452.3785903558,Kudus,2424.759352756758,24.076973210894586,33.028189446617056,18.586019528401167,76.74413151131505,5.071367859257327,3.5762209410731067
1991,Kab. Jepara,448047.4109800704,Kudus,1674.379861823151,25.45929686594013,34.47837388809389,19.02158191699485,80.15610127917559,6.177086644664088,1.5543721231371892
1992,Kab. Jepara,429209.91070237075,Kudus,3023.343661217469,23.845229531572997,32.37127510488477,20.80339147469475,82.56852913229174,7.254526517231502,2.2598171505681455
1993,Kab. Jepara,423676.9298029133,Kudus,1222.9511863144335,27.11721831177456,32.67828299673789,22.180588516036245,86.42776725801389,7.873304671151533,2.9552839799386206
1994,Kab. Jepara,436683.7963091245,Kudus,1967.345310424791,27.45779101295685,32.25647056514627,18.917210982017174,87.09948039122949,8.030239507089389,2.8989292684205106
1995,Kab. Jepara,424525.4545668258,Kudus,1374.109372812511,25.439130449584656,34.017688297313015,22.508870142731144,74.06945484995191,4.767894448101086,4.132051359398516
1996,Kab. Jepara,393814.04189623136,Kudus,2095.6313596514133,26.208804821337814,34.840329060253794,18.332823639571114,82.96636014904192,4.796421690299468,2.6264067853995012
1997,Kab. Jepara,439560.8621155071,Kudus,3048.7734539449275,25.66736116377817,34.98591176951475,20.79529642473301,76.42324305271907,5.3804453036190125,2.5515616028584853
1998,Kab. Jepara,457996.39665132284,Kudus,2056.8265296469667,23.843568388619804,31.847870997133867,20.321192598696125,84.45475504477609,7.126917938886432,3.626296965687463
1999,Kab. Jepara,430936.9085687002,Kudus,1219.2364683167714,24.58833699790268,33.308421441999286,20.419946840898735,70.10626951336693,7.71797856972729,3.818428719871012
2000,Kab. Jepara,389348.6639816433,Kudus,2461.364074885194,23.83231662888136,33.83257524766292,20.91856793865682,85.63919954315918,7.506987969583362,3.9090062158735113
2001,Kab. Jepara,389968.98574056884,Kudus,2391.418552730637,24.201622590967574,33.35578736689844,21.102368925259853,84.84506374398174,5.179524024202941,2.0849255997008678
2002,Kab. Jepara,471919.1870985066,Kudus,3247.9418896044554,27.249888992260352,34.54114244350161,21.793576605819602,81.94310611980603,7.116530948111494,4.167383771820029
2003,Kab. Jepara,451705.60008977714,Kudus,2531.2555353774633,26.661956621641938,30.782383580018003,20.369606100580512,84.32794223916198,5.583770793265462,2.106762541573605
2004,Kab. Jepara,341149.01708966005,Kudus,1921.8016589161557,24.707503139964167,31.07456318518198,20.124254214340436,88.15677027767069,6.528238586954873,2.063761142445969
2005,Kab. Jepara,545137.5271875861,Kudus,1377.0348395760104,26.980780725689627,31.91399382218194,22.109154732926797,83.1902153728154,7.684965802165474,2.3158381182553462
2006,Kab. Jepara,448613.06895608763,Kudus,2792.425521660434,24.820309923468592,34.69534239725146,21.181871407666872,76.49023600350684,5.578047449169091,2.0727797552149303
2007,Kab. Jepara,375434.270117442,Kudus,2797.674205455574,24.593578064989636,32.97651632963745,19.323175134626787,83.23937889587737,7.759758914162157,3.8340757294339594
2008,Kab. Jepara,484160.663706697,Kudus,2949.9580611407982,24.43861202846126,30.441924734922594,21.49474414243693,77.36694427588702,6.229384905613389,1.5934472783801732
2009,Kab. Jepara,541762.900616195,Kudus,1797.0258333326133,23.66838201937232,34.39592886300624,19.216983416092653,81.14674339146016,4.655917282644522,3.5005421739169744
2010,Kab. Jepara,539411.1384715011,Kudus,1942.962895234416,27.98959593478833,34.44059094467018,19.626453091808738,88.01921791380936,8.484630693995115,3.976246992371844
2011,Kab. Jepara,472097.08336235187,Kudus,3143.2040998370267,24.74504368054545,32.88351199428878,18.33627956983684,71.8983587364334,8.495570448133162,2.4799177482777326
2012,Kab. Jepara,406234.1694139419,Kudus,2920.8229977123465,27.53332526513408,34.29011635503615,22.988141487010783,74.82992970513736,4.661403307438799,2.733574553983758
2013,Kab. Jepara,528076.3168590466,Kudus,1499.185540606578,23.612129445810275,31.80213413570743,21.91869125537618,81.32361382450142,5.751111956841417,3.463026016478159
2014,Kab. Jepara,383397.781282228,Kudus,1733.6418147102645,23.571907230360424,33.821766932182136,21.118715424320044,85.2460524900192,4.655752066750662,4.0113588834919565
2015,Kab. Jepara,540465.8504802526,Kudus,2624.9102600834976,26.3169767535632,33.12307024057266,22.32216623434182,81.73873013117814,6.823801519552717,4.472037471197297
2016,Kab. Jepara,309141.2867679728,Kudus,2940.4793842577064,25.711469027255678,33.53698500016464,19.946152358458942,74.57750924966999,6.887407507551037,4.284546294341855
2017,Kab. Jepara,537359.8448871092,Kudus,3337.0208960355644,25.20952639052745,32.638387331108476,19.058179492849305,89.91262218997767,8.424471631471743,3.448526789122342
2018,Kab. Jepara,357390.00099482236,Kudus,3050.1523372581887,27.0755008064185,32.96579109519734,18.26673998494449,79.09528685105322,7.199145208669642,3.532594841651054
2019,Kab. Jepara,368544.1783403025,Kudus,2058.182022371482,28.208459933290154,30.836785161183904,20.501797231077802,83.81767953101645,7.2885432235672365,3.445916870306447
2020,Kab. Jepara,311762.19784949534,Kudus,1833.1628909392784,24.28103284343311,33.17970163413355,20.99651058069719,73.58712020578481,7.320556582282253,2.865515975200969
2021,Kab. Jepara,510276.14826825896,Kudus,2735.8493606872516,27.686835398850754,30.848642142884614,18.095724339984184,85.58205172791574,6.938789700610464,3.598918708866365
2022,Kab. Jepara,479833.5797459465,Kudus,3127.7564424738775,27.5140546741225,34.804600734644126,20.67967539426059,79.7699126531981,6.10754879956292,1.9610731285326137
2023,Kab. Jepara,486191.57996033673,Kudus,2516.9966356286513,24.885062621629892,34.606537561064876,20.915954021385488,81.8568036101622,5.91969864350804,1.6559680559331225
2024,Kab. Jepara,457054.75201340835,Kudus,1273.0106603578738,25.616675720765986,30.42282689048619,21.034234777700696,87.61946011279315,8.03165926607489,3.477136230396697
2025,Kab. Jepara,476170.45265708613,Kudus,1685.8332123877412,27.81498415679436,34.43046717656604,18.983267924764792,84.74852171541355,5.646078195708492,3.907920937058789
1990,Kab. Demak,478972.701526099,Semarang,2375.933563061728,25.96162740000591,32.886395146165654,22.327885728122762,89.61478687166858,6.130336834295267,3.9825567663189094
1991,Kab. Demak,464755.05747350067,Semarang,2958.4139277058507,26.367644757277866,34.780235718059664,19.002372577642014,72.18528420619243,7.915847867821689,2.817449449901245
1992,Kab. Demak,448031.5862200005,Semarang,3148.028364676239,27.965451025977075,30.312287968095358,22.417323814930302,78.96638110738844,6.541729956016929,3.379777533279631
1993,Kab. Demak,457537.8779784141,Semarang,3330.6799954791995,23.59558047214882,32.384217341589085,21.438610212152803,84.45413915396458,7.270129726148432,1.9033053882243656
1994,Kab. Demak,441348.22542480315,Semarang,1888.6098532548667,25.293577627085067,34.02218603839752,19.393799362072766,74.21409927734406,8.329792076152385,1.5265898553404067
1995,Kab. Demak,500611.34297447884,Semarang,3494.98796806855,26.88410649428698,34.14234649724558,19.473096981730965,70.2863055533412,7.45147807424612,4.002433791002027
1996,Kab. Demak,481769.7952149542,Semarang,2903.095103493094,24.214251436504192,33.76713961128485,21.844613910538204,83.17081031340109,7.564463731182345,4.037764319033196
1997,Kab. Demak,499319.68865004275,Semarang,2611.2894627461546,23.943023569848396,32.438139048336055,18.388246673358026,78.15086062064861,6.128425956502511,1.6980295324207249
1998,Kab. Demak,464894.53921029187,Semarang,2002.2872281298023,24.054990493956574,34.04117605004611,22.738440129822354,71.44632950515877,8.320460829166805,3.0677297980102356
1999,Kab. Demak,481579.6062787654,Semarang,1889.00105929391,23.884310376380817,32.50312134035209,21.972577722453742,84.14172954533396,4.700904045855895,1.7187055061037104
2000,Kab. Demak,566057.0695204686,Semarang,2126.6085500550653,24.976452470239717,31.16192161528024,19.40502249454357,86.0696548659377,8.216912214527415,2.7153080835826993
2001,Kab. Demak,561332.8742606868,Semarang,3284.0553049047435,25.10747850623941,32.38218493171896,19.130144989079998,82.80952084351688,8.415924460699236,3.3104792881301357
2002,Kab. Demak,487419.74443830916,Semarang,2022.9723934611625,26.73908722995264,30.614603392326938,22.443295401326992,80.06167901559672,6.297398968158568,3.2575943653605575
2003,Kab. Demak,556139.921986807,Semarang,2637.002884415626,23.858879031132567,33.413086106117014,19.20965840157765,84.2790526501318,7.790139177536787,3.911875522657561
2004,Kab. Demak,415010.28228251927,Semarang,2470.7522250381453,26.100849461553757,30.71437980669706,21.87673075201568,75.42818760893428,6.486781691271786,2.35282227878255
2005,Kab. Demak,514993.6647161659,Semarang,1507.8052348992942,26.647788484458683,30.27166017411452,21.743226170631,76.35173590522233,4.500538772017942,3.0333874177116895
2006,Kab. Demak,444696.99658037885,Semarang,1307.7593896134872,24.880847789104497,33.53488243727858,18.31344810810933,86.78676984712004,4.515279690634332,2.2404716076057065
2007,Kab. Demak,458596.693545567,Semarang,2904.0793291497644,25.081350748646535,30.509461940330066,19.80116959400214,75.4078657276905,7.87084760864222,2.4400437527554293
2008,Kab. Demak,527830.1560498524,Semarang,3014.5446850848166,27.959360724053674,32.169087097882645,22.54971571927196,77.54636107926386,8.356313665960432,1.7678685735767188
2009,Kab. Demak,387422.8693144941,Semarang,2780.144312957458,25.969070202284644,31.938244027278234,21.163559393743004,84.07714183268662,4.517453078601236,2.000859266241596
2010,Kab. Demak,632424.6402268241,Semarang,2840.005916458933,26.831927067891034,34.83023752564338,21.805188951253914,89.01545415462675,7.310162006139228,2.3941566259183293
